time	V(gate)	V(gate)-V(top)	V(state)	V(top)	I(Rd)	(V(gate)-V(top))/-Ix(U1:BE)	Ix(U1:BE)
7.431558037871315e-004	9.997372e-002	9.997372e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.366706e+005	-4.224172e-007
7.523787441466334e-004	7.035671e-002	7.035671e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.402922e+005	-2.927965e-007
7.618155744838069e-004	4.925753e-002	4.925753e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.421624e+005	-2.034071e-007
7.715230785584443e-004	3.422666e-002	3.422666e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.431007e+005	-1.407921e-007
7.816317791230175e-004	2.329441e-002	2.329441e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.435865e+005	-9.563096e-008
7.897713343778400e-004	1.672655e-002	1.672655e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.438160e+005	-6.860317e-008
7.907713343778399e-004	1.607580e-002	1.607580e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.438332e+005	-6.592948e-008
7.960000000000003e-004	1.324396e-002	1.324396e-002	9.999999e-001	0.000000e+000	6.009948e-012	2.438856e+005	-5.430397e-008
8.000000000000000e-004	1.140338e-002	1.140338e-002	9.999999e-001	8.131516e-014	6.009948e-012	2.439152e+005	-4.675142e-008
8.000022012897368e-004	1.160193e-002	9.400640e-003	9.999999e-001	2.201290e-003	6.009948e-012	2.439345e+005	-3.853755e-008
8.000066038692102e-004	1.199951e-002	5.395646e-003	9.999999e-001	6.603869e-003	6.009948e-012	2.439562e+005	-2.211727e-008
8.000154090281570e-004	1.279708e-002	-2.611944e-003	9.999999e-001	1.540903e-002	6.009948e-012	2.437470e+005	1.071580e-008
8.000330193460507e-004	1.440204e-002	-1.861730e-002	9.999999e-001	3.301935e-002	6.009948e-012	2.431528e+005	7.656627e-008
8.000682399818380e-004	1.765153e-002	-5.058845e-002	9.999999e-001	6.823998e-002	6.009948e-012	2.400555e+005	2.107365e-007
8.001386812534127e-004	2.432455e-002	-1.143567e-001	9.999999e-001	1.386812e-001	6.009948e-012	2.271624e+005	5.034139e-007
8.002795637965619e-004	3.866632e-002	-2.408975e-001	9.999999e-001	2.795638e-001	6.009948e-012	1.815406e+005	1.326962e-006
8.005613288828605e-004	6.980531e-002	-4.915236e-001	9.999999e-001	5.613289e-001	6.009948e-012	1.348522e+005	3.644905e-006
8.006035361630319e-004	7.499779e-002	-5.285384e-001	9.999999e-001	6.035362e-001	6.009948e-012	1.266615e+005	4.172842e-006
8.006879507233748e-004	8.654580e-002	-6.014049e-001	9.999872e-001	6.879507e-001	6.009948e-012	1.063383e+005	5.655582e-006
8.007690962536506e-004	9.851094e-002	-6.705853e-001	9.996207e-001	7.690963e-001	6.009948e-012	9.075727e+004	7.388778e-006
8.008128654866080e-004	1.054849e-001	-7.073805e-001	9.973056e-001	8.128655e-001	6.009948e-012	8.336430e+004	8.485414e-006
8.008387768541525e-004	1.098587e-001	-7.289181e-001	9.895596e-001	8.387768e-001	6.009948e-012	7.954047e+004	9.164117e-006
8.008551003546965e-004	1.127048e-001	-7.423955e-001	9.701758e-001	8.551003e-001	6.009948e-012	7.820003e+004	9.493546e-006
8.008688847082675e-004	1.151390e-001	-7.537457e-001	9.247200e-001	8.688847e-001	6.009948e-012	7.922682e+004	9.513770e-006
8.008792444639261e-004	1.169515e-001	-7.622929e-001	8.462494e-001	8.792444e-001	6.009948e-012	8.378774e+004	9.097905e-006
8.008890844404913e-004	1.185825e-001	-7.705020e-001	6.942940e-001	8.890845e-001	6.009948e-012	9.763490e+004	7.891666e-006
8.009033839752836e-004	1.207500e-001	-7.826340e-001	3.601323e-001	9.033840e-001	6.009948e-012	1.604170e+005	4.878747e-006
8.009086389156445e-004	1.214582e-001	-7.871807e-001	2.163523e-001	9.086389e-001	6.009948e-012	2.253408e+005	3.493290e-006
8.009118192532857e-004	1.218397e-001	-7.899796e-001	1.344251e-001	9.118193e-001	6.009948e-012	2.956727e+005	2.671805e-006
8.009146558651973e-004	1.221577e-001	-7.924982e-001	7.907642e-002	9.146559e-001	6.009948e-012	3.758690e+005	2.108442e-006
8.009182421701330e-004	1.225430e-001	-7.956992e-001	3.215635e-002	9.182422e-001	6.009948e-012	4.885094e+005	1.628831e-006
8.009207339496994e-004	1.228041e-001	-7.979298e-001	1.237233e-002	9.207339e-001	6.009948e-012	5.586038e+005	1.428436e-006
8.009219077465191e-004	1.229255e-001	-7.989822e-001	7.166533e-003	9.219077e-001	6.009948e-012	5.800586e+005	1.377416e-006
8.009228392221520e-004	1.230214e-001	-7.998178e-001	4.660595e-003	9.228392e-001	6.009948e-012	5.905694e+005	1.354316e-006
8.009238081709299e-004	1.231209e-001	-8.006872e-001	2.885211e-003	9.238082e-001	6.009948e-012	5.978549e+005	1.339267e-006
8.009247151217777e-004	1.232140e-001	-8.015011e-001	1.753094e-003	9.247151e-001	6.009948e-012	6.022083e+005	1.330937e-006
8.009255119149154e-004	1.232957e-001	-8.022161e-001	1.088916e-003	9.255119e-001	6.009948e-012	6.044293e+005	1.327229e-006
8.009262224540008e-004	1.233686e-001	-8.028538e-001	6.935193e-004	9.262224e-001	6.009948e-012	6.054313e+005	1.326086e-006
8.009269007283012e-004	1.234382e-001	-8.034626e-001	4.395680e-004	9.269007e-001	6.009948e-012	6.057659e+005	1.326358e-006
8.009275352827669e-004	1.235032e-001	-8.040321e-001	2.792010e-004	9.275353e-001	6.009948e-012	6.056871e+005	1.327471e-006
8.009281263002610e-004	1.235639e-001	-8.045624e-001	1.785006e-004	9.281263e-001	6.009948e-012	6.053661e+005	1.329051e-006
8.009286722140204e-004	1.236199e-001	-8.050523e-001	1.155702e-004	9.286722e-001	6.009948e-012	6.049164e+005	1.330849e-006
8.009291866670135e-004	1.236726e-001	-8.055140e-001	7.529220e-005	9.291866e-001	6.009948e-012	6.043958e+005	1.332759e-006
8.009296770159059e-004	1.237230e-001	-8.059541e-001	4.912726e-005	9.296770e-001	6.009948e-012	6.038375e+005	1.334720e-006
8.009301444391213e-004	1.237709e-001	-8.063735e-001	3.211802e-005	9.301444e-001	6.009948e-012	6.032653e+005	1.336681e-006
8.009305908202859e-004	1.238168e-001	-8.067741e-001	2.104399e-005	9.305908e-001	6.009948e-012	6.026929e+005	1.338616e-006
8.009310186853694e-004	1.238607e-001	-8.071580e-001	1.380757e-005	9.310187e-001	6.009948e-012	6.021273e+005	1.340510e-006
8.009314295494798e-004	1.239029e-001	-8.075267e-001	9.070569e-006	9.314296e-001	6.009948e-012	6.015735e+005	1.342358e-006
8.009318246282103e-004	1.239434e-001	-8.078812e-001	5.966193e-006	9.318246e-001	6.009948e-012	6.010338e+005	1.344153e-006
8.009322051636089e-004	1.239825e-001	-8.082226e-001	3.928751e-006	9.322051e-001	6.009948e-012	6.005095e+005	1.345895e-006
8.009325722363465e-004	1.240202e-001	-8.085520e-001	2.589760e-006	9.325722e-001	6.009948e-012	6.000009e+005	1.347585e-006
8.009329267768341e-004	1.240567e-001	-8.088701e-001	1.713902e-006	9.329268e-001	6.009948e-012	5.995079e+005	1.349223e-006
8.009333064055797e-004	1.240957e-001	-8.092107e-001	1.080749e-006	9.333064e-001	6.009948e-012	5.989788e+005	1.350984e-006
8.009336492623046e-004	1.241309e-001	-8.095183e-001	6.981022e-007	9.336492e-001	6.009948e-012	5.985002e+005	1.352578e-006
8.009340025933864e-004	1.241672e-001	-8.098353e-001	4.391630e-007	9.340026e-001	6.009948e-012	5.980067e+005	1.354225e-006
8.009343302553874e-004	1.242009e-001	-8.101294e-001	2.805645e-007	9.343303e-001	6.009948e-012	5.975490e+005	1.355754e-006
8.009346376183535e-004	1.242325e-001	-8.104051e-001	1.825898e-007	9.346376e-001	6.009948e-012	5.971195e+005	1.357191e-006
8.009349387159730e-004	1.242635e-001	-8.106752e-001	1.187267e-007	9.349387e-001	6.009948e-012	5.966988e+005	1.358600e-006
8.009352283847672e-004	1.242933e-001	-8.109351e-001	7.762765e-008	9.352284e-001	6.009948e-012	5.962943e+005	1.359958e-006
8.009355147217340e-004	1.243227e-001	-8.111920e-001	5.047345e-008	9.355147e-001	6.009948e-012	5.958945e+005	1.361301e-006
8.009357913818633e-004	1.243512e-001	-8.114402e-001	3.292701e-008	9.357914e-001	6.009948e-012	5.955084e+005	1.362601e-006
8.009360622376452e-004	1.243791e-001	-8.116832e-001	2.145711e-008	9.360622e-001	6.009948e-012	5.951305e+005	1.363874e-006
8.009363247689426e-004	1.244061e-001	-8.119187e-001	1.402520e-008	9.363248e-001	6.009948e-012	5.947645e+005	1.365110e-006
8.009365813795051e-004	1.244325e-001	-8.121489e-001	9.168967e-009	9.365814e-001	6.009948e-012	5.944068e+005	1.366318e-006
8.009368312638529e-004	1.244582e-001	-8.123730e-001	6.004343e-009	9.368312e-001	6.009948e-012	5.940586e+005	1.367496e-006
8.009370756025706e-004	1.244833e-001	-8.125923e-001	3.933263e-009	9.370756e-001	6.009948e-012	5.937184e+005	1.368649e-006
8.009373140956560e-004	1.245079e-001	-8.128062e-001	2.579512e-009	9.373141e-001	6.009948e-012	5.933864e+005	1.369776e-006
8.009375473675073e-004	1.245319e-001	-8.130155e-001	1.692640e-009	9.375474e-001	6.009948e-012	5.930618e+005	1.370878e-006
8.009377753947632e-004	1.245554e-001	-8.132200e-001	1.111741e-009	9.377754e-001	6.009948e-012	5.927446e+005	1.371957e-006
8.009379985886174e-004	1.245784e-001	-8.134202e-001	7.306562e-010	9.379986e-001	6.009948e-012	5.924343e+005	1.373013e-006
8.009382170400981e-004	1.246009e-001	-8.136162e-001	4.805798e-010	9.382170e-001	6.009948e-012	5.921307e+005	1.374048e-006
8.009384310386916e-004	1.246229e-001	-8.138081e-001	3.162871e-010	9.384310e-001	6.009948e-012	5.918334e+005	1.375063e-006
8.009386407081352e-004	1.246445e-001	-8.139962e-001	2.083028e-010	9.386407e-001	6.009948e-012	5.915422e+005	1.376058e-006
8.009388462679190e-004	1.246657e-001	-8.141806e-001	1.372654e-010	9.388463e-001	6.009948e-012	5.912568e+005	1.377034e-006
8.009390478498903e-004	1.246864e-001	-8.143614e-001	9.050940e-011	9.390479e-001	6.009948e-012	5.909771e+005	1.377991e-006
8.009392456320846e-004	1.247068e-001	-8.145388e-001	5.971235e-011	9.392456e-001	6.009948e-012	5.907027e+005	1.378932e-006
8.009394397431269e-004	1.247268e-001	-8.147129e-001	3.941637e-011	9.394397e-001	6.009948e-012	5.904335e+005	1.379855e-006
8.009396303327805e-004	1.247464e-001	-8.148839e-001	2.603224e-011	9.396303e-001	6.009948e-012	5.901693e+005	1.380763e-006
8.009398175214194e-004	1.247657e-001	-8.150518e-001	1.720157e-011	9.398175e-001	6.009948e-012	5.899099e+005	1.381655e-006
8.009400014382096e-004	1.247847e-001	-8.152167e-001	1.137188e-011	9.400014e-001	6.009948e-012	5.896551e+005	1.382531e-006
8.009401821939187e-004	1.248033e-001	-8.153789e-001	7.521441e-012	9.401822e-001	6.009948e-012	5.894048e+005	1.383394e-006
8.009403599019359e-004	1.248216e-001	-8.155383e-001	4.976954e-012	9.403599e-001	6.009948e-012	5.891588e+005	1.384242e-006
8.009405346634208e-004	1.248396e-001	-8.156950e-001	3.294700e-012	9.405347e-001	6.009948e-012	5.889169e+005	1.385077e-006
8.009407065790971e-004	1.248574e-001	-8.158492e-001	2.181972e-012	9.407066e-001	6.009948e-012	5.886790e+005	1.385898e-006
8.009408757410737e-004	1.248748e-001	-8.160010e-001	1.445636e-012	9.408758e-001	6.009948e-012	5.884451e+005	1.386707e-006
8.009410422395895e-004	1.248920e-001	-8.161503e-001	9.581604e-013	9.410422e-001	6.009948e-012	5.882149e+005	1.387504e-006
8.009412061584842e-004	1.249089e-001	-8.162973e-001	6.353050e-013	9.412062e-001	6.009948e-012	5.879883e+005	1.388288e-006
8.009413675791270e-004	1.249255e-001	-8.164421e-001	4.213910e-013	9.413676e-001	6.009948e-012	5.877652e+005	1.389062e-006
8.009415265779075e-004	1.249419e-001	-8.165847e-001	2.796035e-013	9.415266e-001	6.009948e-012	5.875455e+005	1.389824e-006
8.009416832285713e-004	1.249581e-001	-8.167252e-001	1.855876e-013	9.416832e-001	6.009948e-012	5.873292e+005	1.390575e-006
8.009418376008390e-004	1.249740e-001	-8.168636e-001	1.232254e-013	9.418376e-001	6.009948e-012	5.871160e+005	1.391315e-006
8.009419897618269e-004	1.249897e-001	-8.170001e-001	8.184497e-014	9.419898e-001	6.009948e-012	5.869060e+005	1.392046e-006
8.009421397753007e-004	1.250052e-001	-8.171346e-001	5.437759e-014	9.421398e-001	6.009948e-012	5.866990e+005	1.392766e-006
8.009422877025623e-004	1.250204e-001	-8.172673e-001	3.613933e-014	9.422877e-001	6.009948e-012	5.864949e+005	1.393477e-006
8.009424336020607e-004	1.250355e-001	-8.173981e-001	2.402530e-014	9.424336e-001	6.009948e-012	5.862937e+005	1.394179e-006
8.009425775299629e-004	1.250503e-001	-8.175272e-001	1.597652e-014	9.425775e-001	6.009948e-012	5.860952e+005	1.394871e-006
8.009427195399659e-004	1.250650e-001	-8.176546e-001	1.062716e-014	9.427195e-001	6.009948e-012	5.858994e+005	1.395554e-006
8.009428596836769e-004	1.250794e-001	-8.177803e-001	7.070821e-015	9.428597e-001	6.009948e-012	5.857063e+005	1.396229e-006
8.009429980105382e-004	1.250937e-001	-8.179043e-001	4.737411e-015	9.429980e-001	6.009948e-012	5.855157e+005	1.396896e-006
8.009435690134187e-004	1.251526e-001	-8.184164e-001	2.398418e-015	9.435690e-001	6.009948e-012	5.847297e+005	1.399649e-006
8.009441400162991e-004	1.252116e-001	-8.189285e-001	6.134944e-016	9.441400e-001	6.009948e-012	5.839441e+005	1.402409e-006
8.009447110191796e-004	1.252705e-001	-8.194405e-001	-6.173603e-016	9.447110e-001	6.009948e-012	5.831590e+005	1.405175e-006
8.009452820220601e-004	1.253295e-001	-8.199525e-001	-1.294146e-015	9.452820e-001	6.009948e-012	5.823745e+005	1.407947e-006
8.009458530249406e-004	1.253885e-001	-8.204645e-001	-1.416862e-015	9.458530e-001	6.009948e-012	5.815904e+005	1.410726e-006
8.009464240278210e-004	1.254475e-001	-8.209765e-001	-9.855096e-016	9.464240e-001	6.009948e-012	5.808068e+005	1.413511e-006
8.009469950307015e-004	1.255065e-001	-8.214885e-001	-8.769000e-020	9.469950e-001	6.009948e-012	5.800237e+005	1.416302e-006
8.009643498498115e-004	1.273089e-001	-8.370409e-001	-1.226823e-020	9.643499e-001	6.009948e-012	5.564030e+005	1.504379e-006
8.009801659210171e-004	1.289642e-001	-8.512017e-001	-2.694654e-020	9.801659e-001	6.009948e-012	5.355174e+005	1.589494e-006
8.010000000000000e-004	1.310511e-001	-8.689489e-001	-1.563399e-019	1.000000e+000	6.009948e-012	5.110010e+005	1.700484e-006
8.010019834078983e-004	1.310816e-001	-8.689184e-001	-5.240731e-020	1.000000e+000	6.009948e-012	5.110438e+005	1.700282e-006
8.010059502236948e-004	1.311426e-001	-8.688574e-001	-1.610058e-022	1.000000e+000	6.009948e-012	5.111285e+005	1.699880e-006
8.015851053299934e-004	1.398279e-001	-8.601721e-001	-4.372535e-020	1.000000e+000	6.009948e-012	5.230473e+005	1.644540e-006
8.021642604362921e-004	1.482289e-001	-8.517711e-001	-4.001244e-020	1.000000e+000	6.009948e-012	5.348580e+005	1.592518e-006
8.027434155425907e-004	1.563456e-001	-8.436544e-001	1.097770e-020	1.000000e+000	6.009948e-012	5.464737e+005	1.543815e-006
8.033225706488893e-004	1.641781e-001	-8.358219e-001	1.092451e-019	1.000000e+000	6.009948e-012	5.577981e+005	1.498431e-006
8.039017257551879e-004	1.717264e-001	-8.282736e-001	2.547897e-019	1.000000e+000	6.009948e-012	5.687265e+005	1.456365e-006
8.044808808614866e-004	1.789905e-001	-8.210095e-001	4.476116e-019	1.000000e+000	6.009948e-012	5.791470e+005	1.417619e-006
8.050600359677852e-004	1.859703e-001	-8.140297e-001	6.877107e-019	1.000000e+000	6.009948e-012	5.889418e+005	1.382190e-006
8.091220553434688e-004	2.329175e-001	-7.670825e-001	-1.187210e-018	1.000000e+000	6.009948e-012	6.661614e+005	1.151496e-006
8.101220553434687e-004	2.434065e-001	-7.565935e-001	1.011164e-018	1.000000e+000	6.009948e-012	6.848805e+005	1.104709e-006
8.131220553434686e-004	2.719119e-001	-7.280881e-001	1.257783e-017	1.000000e+000	6.009948e-012	7.354315e+005	9.900149e-007
8.160000000000000e-004	2.965727e-001	-7.034273e-001	7.156169e-018	1.000000e+000	6.009948e-012	7.810235e+005	9.006481e-007
8.160170460900498e-004	2.951562e-001	-6.877977e-001	7.156378e-018	9.829539e-001	6.009948e-012	8.092706e+005	8.498982e-007
8.160511382701493e-004	2.923034e-001	-6.565583e-001	7.157709e-018	9.488617e-001	6.009948e-012	8.660798e+005	7.580805e-007
8.161193226303482e-004	2.865157e-001	-5.941616e-001	7.159926e-018	8.806773e-001	6.009948e-012	9.764101e+005	6.085165e-007
8.162556913507463e-004	2.747006e-001	-4.696080e-001	7.161049e-018	7.443087e-001	6.009948e-012	1.170467e+006	4.012144e-007
8.165284287915424e-004	2.506413e-001	-2.209299e-001	7.161049e-018	4.715712e-001	6.009948e-012	1.605556e+006	1.376033e-007
8.166538562775822e-004	2.394364e-001	-1.067074e-001	7.161049e-018	3.461437e-001	6.009948e-012	1.911612e+006	5.582061e-008
8.167050934007178e-004	2.348182e-001	-6.008840e-002	7.161049e-018	2.949066e-001	6.009948e-012	1.964407e+006	3.058857e-008
8.168075676469888e-004	2.255297e-001	3.309734e-002	7.954528e-018	1.924324e-001	6.009948e-012	1.816693e+006	-1.821846e-008
8.170000000000000e-004	2.080183e-001	2.080183e-001	1.172809e-017	0.000000e+000	6.009948e-012	1.825621e+006	-1.139438e-007
8.170004233554667e-004	2.080178e-001	2.080178e-001	4.286295e-014	0.000000e+000	6.009948e-012	1.825627e+006	-1.139432e-007
8.170012700664002e-004	2.080170e-001	2.080170e-001	1.285598e-013	0.000000e+000	6.009948e-012	1.825631e+006	-1.139425e-007
8.288582314854859e-004	1.963714e-001	1.963714e-001	3.997755e-010	0.000000e+000	6.009948e-012	1.842220e+006	-1.065950e-007
8.407151929045716e-004	1.853413e-001	1.853413e-001	7.116874e-010	0.000000e+000	6.009948e-012	1.858429e+006	-9.973009e-008
8.525721543236573e-004	1.749266e-001	1.749266e-001	9.358643e-010	0.000000e+000	6.009948e-012	1.873923e+006	-9.334780e-008
8.644291157427430e-004	1.651274e-001	1.651274e-001	1.072306e-009	0.000000e+000	6.009948e-012	1.888290e+006	-8.744811e-008
8.762860771618286e-004	1.559436e-001	1.559436e-001	1.121013e-009	0.000000e+000	6.009948e-012	1.901032e+006	-8.203103e-008
8.881430385809143e-004	1.473753e-001	1.473753e-001	1.081985e-009	0.000000e+000	6.009948e-012	1.911568e+006	-7.709655e-008
9.000000000000000e-004	1.394225e-001	1.394225e-001	9.552219e-010	0.000000e+000	6.009948e-012	1.919239e+006	-7.264467e-008
9.000033743138920e-004	1.397259e-001	1.363516e-001	9.552219e-010	3.374314e-003	6.009948e-012	1.922557e+006	-7.092200e-008
9.000101229416759e-004	1.403328e-001	1.302099e-001	9.552220e-010	1.012294e-002	6.009948e-012	1.928875e+006	-6.750563e-008
9.002125817751925e-004	1.586559e-001	-5.392586e-002	9.552211e-010	2.125818e-001	6.009948e-012	1.801043e+006	2.994146e-008
9.004285378642771e-004	1.783927e-001	-2.501452e-001	9.552210e-010	4.285379e-001	6.009948e-012	1.631785e+006	1.532954e-007
9.005680878218310e-004	1.912839e-001	-3.768039e-001	9.552210e-010	5.680878e-001	6.009948e-012	1.406124e+006	2.679735e-007
9.007209000848922e-004	2.055871e-001	-5.153129e-001	9.552210e-010	7.209001e-001	6.009948e-012	1.140954e+006	4.516509e-007
9.007978657667098e-004	2.128876e-001	-5.849782e-001	9.552209e-010	7.978657e-001	6.009948e-012	1.010961e+006	5.786359e-007
9.008460686363648e-004	2.175236e-001	-6.285450e-001	9.568365e-010	8.460686e-001	6.009948e-012	9.214746e+005	6.821078e-007
9.009035942606900e-004	2.231169e-001	-6.804773e-001	9.621415e-010	9.035943e-001	6.009948e-012	8.210782e+005	8.287606e-007
9.009310877606896e-004	2.258141e-001	-7.052736e-001	9.898832e-010	9.310877e-001	6.009948e-012	7.766861e+005	9.080549e-007
9.009450130000010e-004	2.271907e-001	-7.178223e-001	1.040847e-009	9.450130e-001	6.009948e-012	7.537884e+005	9.522862e-007
9.009614849061672e-004	2.288279e-001	-7.326570e-001	1.105414e-009	9.614849e-001	6.009948e-012	7.269014e+005	1.007918e-006
9.009755838483447e-004	2.302355e-001	-7.453483e-001	1.107785e-009	9.755839e-001	6.009948e-012	7.046043e+005	1.057825e-006
9.009857069997709e-004	2.312509e-001	-7.544560e-001	1.064633e-009	9.857070e-001	6.009948e-012	6.887496e+005	1.095400e-006
9.010000000000000e-004	2.326892e-001	-7.673108e-001	9.577656e-010	1.000000e+000	6.009948e-012	6.670956e+005	1.150226e-006
9.010014293000230e-004	2.327041e-001	-7.672959e-001	9.334045e-010	1.000000e+000	6.009948e-012	6.671210e+005	1.150160e-006
9.010042879000688e-004	2.327339e-001	-7.672661e-001	8.866086e-010	1.000000e+000	6.009948e-012	6.671714e+005	1.150028e-006
9.010100051001604e-004	2.327934e-001	-7.672066e-001	8.016385e-010	1.000000e+000	6.009948e-012	6.672719e+005	1.149766e-006
9.010214395003437e-004	2.329124e-001	-7.670876e-001	6.609220e-010	1.000000e+000	6.009948e-012	6.674729e+005	1.149241e-006
9.010443083007103e-004	2.331503e-001	-7.668497e-001	4.467539e-010	1.000000e+000	6.009948e-012	6.678748e+005	1.148194e-006
9.010652016019551e-004	2.333674e-001	-7.666326e-001	3.075444e-010	1.000000e+000	6.009948e-012	6.682419e+005	1.147238e-006
9.010848448613426e-004	2.335714e-001	-7.664286e-001	2.191139e-010	1.000000e+000	6.009948e-012	6.685869e+005	1.146341e-006
9.011053973941658e-004	2.337847e-001	-7.662153e-001	1.554664e-010	1.000000e+000	6.009948e-012	6.689476e+005	1.145404e-006
9.011277639643096e-004	2.340166e-001	-7.659834e-001	1.078309e-010	1.000000e+000	6.009948e-012	6.693400e+005	1.144386e-006
9.011500525970869e-004	2.342475e-001	-7.657525e-001	7.529632e-011	1.000000e+000	6.009948e-012	6.697309e+005	1.143374e-006
9.011719656581054e-004	2.344742e-001	-7.655258e-001	5.341690e-011	1.000000e+000	6.009948e-012	6.701150e+005	1.142380e-006
9.011951516634960e-004	2.347140e-001	-7.652860e-001	3.751216e-011	1.000000e+000	6.009948e-012	6.705212e+005	1.141330e-006
9.012186883045029e-004	2.349571e-001	-7.650429e-001	2.640190e-011	1.000000e+000	6.009948e-012	6.709333e+005	1.140267e-006
9.012430260653469e-004	2.352083e-001	-7.647917e-001	1.852509e-011	1.000000e+000	6.009948e-012	6.713593e+005	1.139169e-006
9.012675313469873e-004	2.354610e-001	-7.645390e-001	1.308130e-011	1.000000e+000	6.009948e-012	6.717880e+005	1.138066e-006
9.012929445148622e-004	2.357228e-001	-7.642772e-001	9.207445e-012	1.000000e+000	6.009948e-012	6.722323e+005	1.136924e-006
9.013187311564295e-004	2.359881e-001	-7.640119e-001	6.506209e-012	1.000000e+000	6.009948e-012	6.726829e+005	1.135768e-006
9.013454186490933e-004	2.362624e-001	-7.637376e-001	4.586847e-012	1.000000e+000	6.009948e-012	6.731490e+005	1.134574e-006
9.013725369226937e-004	2.365409e-001	-7.634591e-001	3.246463e-012	1.000000e+000	6.009948e-012	6.736224e+005	1.133364e-006
9.014005897739053e-004	2.368287e-001	-7.631713e-001	2.294000e-012	1.000000e+000	6.009948e-012	6.741117e+005	1.132114e-006
9.014291874792470e-004	2.371217e-001	-7.628783e-001	1.626373e-012	1.000000e+000	6.009948e-012	6.746103e+005	1.130843e-006
9.014587667686816e-004	2.374244e-001	-7.625756e-001	1.151750e-012	1.000000e+000	6.009948e-012	6.751256e+005	1.129531e-006
9.014889909193706e-004	2.377334e-001	-7.622666e-001	8.181435e-013	1.000000e+000	6.009948e-012	6.756519e+005	1.128194e-006
9.015522866050327e-004	2.383792e-001	-7.616208e-001	4.134724e-013	1.000000e+000	6.009948e-012	6.767529e+005	1.125405e-006
9.016547422834107e-004	2.394213e-001	-7.605787e-001	1.499060e-013	1.000000e+000	6.009948e-012	6.785319e+005	1.120918e-006
9.018020079802362e-004	2.409118e-001	-7.590882e-001	8.331692e-014	1.000000e+000	6.009948e-012	6.810816e+005	1.114534e-006
9.019492736770617e-004	2.423938e-001	-7.576062e-001	3.180612e-014	1.000000e+000	6.009948e-012	6.836241e+005	1.108220e-006
9.020965393738872e-004	2.438675e-001	-7.561325e-001	-4.626363e-015	1.000000e+000	6.009948e-012	6.861589e+005	1.101979e-006
9.022438050707126e-004	2.453327e-001	-7.546673e-001	-2.598052e-014	1.000000e+000	6.009948e-012	6.886855e+005	1.095808e-006
9.023910707675381e-004	2.467895e-001	-7.532105e-001	-3.225634e-014	1.000000e+000	6.009948e-012	6.912030e+005	1.089709e-006
9.025383364643636e-004	2.482379e-001	-7.517621e-001	-2.345385e-014	1.000000e+000	6.009948e-012	6.937109e+005	1.083682e-006
9.026856021611890e-004	2.496779e-001	-7.503221e-001	4.269756e-016	1.000000e+000	6.009948e-012	6.962086e+005	1.077726e-006
9.038925880563123e-004	2.610188e-001	-7.389812e-001	2.101959e-016	1.000000e+000	6.009948e-012	7.155756e+005	1.032709e-006
9.050995739514356e-004	2.719848e-001	-7.280152e-001	4.748362e-017	1.000000e+000	6.009948e-012	7.350370e+005	9.904469e-007
9.063065598465588e-004	2.825761e-001	-7.174239e-001	-6.116121e-017	1.000000e+000	6.009948e-012	7.544361e+005	9.509405e-007
9.075135457416821e-004	2.927926e-001	-7.072074e-001	-1.157386e-016	1.000000e+000	6.009948e-012	7.735895e+005	9.141895e-007
9.087205316368053e-004	3.026343e-001	-6.973657e-001	-1.162485e-016	1.000000e+000	6.009948e-012	7.922865e+005	8.801939e-007
9.099275175319286e-004	3.121012e-001	-6.878988e-001	-6.269103e-017	1.000000e+000	6.009948e-012	8.102902e+005	8.489536e-007
9.111345034270519e-004	3.211933e-001	-6.788067e-001	4.493391e-017	1.000000e+000	6.009948e-012	8.273400e+005	8.204688e-007
9.121345034270518e-004	3.286350e-001	-6.713650e-001	4.433423e-017	1.000000e+000	6.171392e-009	8.423097e+005	7.970524e-007
9.141345034270517e-004	3.427022e-001	-6.572978e-001	4.425590e-017	1.000000e+000	4.593318e-008	8.702574e+005	7.552912e-007
9.150000000000000e-004	3.485964e-001	-6.514036e-001	4.424088e-017	1.000000e+000	8.266783e-008	8.822483e+005	7.383450e-007
9.160000000000000e-004	3.552345e-001	-6.447655e-001	4.423458e-017	1.000000e+000	1.441820e-007	8.958203e+005	7.197487e-007
9.160156320401773e-004	3.539135e-001	-6.304545e-001	4.423457e-017	9.843680e-001	1.298806e-007	9.238389e+005	6.824291e-007
9.160468961205320e-004	3.512570e-001	-6.018469e-001	4.423458e-017	9.531039e-001	1.039277e-007	9.797648e+005	6.142769e-007
9.161094242812412e-004	3.458858e-001	-5.446899e-001	4.423461e-017	8.905757e-001	6.376744e-008	1.086935e+006	5.011248e-007
9.162344806026597e-004	3.349709e-001	-4.305485e-001	4.423463e-017	7.655194e-001	2.199755e-008	1.270784e+006	3.388055e-007
9.164845932454967e-004	3.128640e-001	-2.025427e-001	4.423463e-017	5.154067e-001	1.707397e-010	1.806099e+006	1.121437e-007
9.164997747143260e-004	3.115100e-001	-1.887153e-001	4.423463e-017	5.002253e-001	6.009948e-012	1.852834e+006	1.018523e-007
